method,n,p,m,alpha,gamma,sigma_sq,rotation_method,lambda,mean_mse,se_mse,mean_loading_error,se_loading_error,mean_false_positive_rate,se_false_positive_rate,mean_false_negative_rate,se_false_negative_rate,mean_factor_score_cor,se_factor_score_cor
PCA,500,200,3,0.5,1,1,NA,NA,1.2721721949780893,0.01739177205791081,24.458387075278498,0.036262972255351196,0.27725,0.003202557969970318,0.1169,0.005573058369677885,0.023766259790065965,NA
PCA,500,200,3,0.5,1,5,NA,NA,5.257631071365802,0.025388863292330307,25.937387682557645,0.04895247475113196,0.28065,0.0039414140733953825,0.1268,0.006079003677765437,-0.07044416368293482,NA
PCA,500,200,3,0.5,2,0.1,NA,NA,0.3534558606812388,0.02430659733289722,20.139294550534114,0.03365777422591161,0.2695,0.003569285071042568,0.1013,0.00659438536691229,-0.03726268423807522,NA
PCA,500,200,3,0.5,2,1,NA,NA,1.2204249118647357,0.025112940652701473,20.567425925587745,0.03866568682732545,0.2773,0.00388274571478925,0.111,0.006318098396427423,-0.011356685204897516,NA
PCA,500,200,3,0.5,2,5,NA,NA,5.194581517363484,0.024646641518655147,22.663137209958734,0.05224053576394148,0.30025,0.0034620758783936415,0.1509,0.005369395511904977,0.05305876356556903,NA
PCA,500,200,3,0.8,0,0.1,NA,NA,1.1596099536029225,0.03133012954865037,18.931347650607897,0.03583460824596098,0.4545,0.002655590118990684,0.45137499999999997,0.005525018468895163,-0.018108408649376483,NA
PCA,500,200,3,0.8,0,1,NA,NA,2.071565719465408,0.027136265802716854,19.01556844992431,0.030708110589295196,0.4486818181818182,0.0021712891429790326,0.44425,0.005153387037588354,0.051196585168431966,NA
PCA,500,200,3,0.8,0,5,NA,NA,6.197513660649747,0.02868880540830933,19.051948750575157,0.030021205255339377,0.4572272727272727,0.0024552754360130666,0.4555,0.0048235445092434945,0.055707450140705585,NA
PCA,500,200,3,0.8,1,0.1,NA,NA,1.2203348465186175,0.03230476942318032,18.978462708273593,0.029212929490866058,0.4575909090909091,0.0025881409552645624,0.462875,0.006972088120147509,0.016871681523342008,NA
PCA,500,200,3,0.8,1,1,NA,NA,2.1098241347665248,0.029194880951717118,18.920465722371613,0.02741537670639607,0.4565909090909091,0.0023692401817088345,0.456125,0.005127488196386378,-0.04038299527123342,NA
PCA,500,200,3,0.8,1,5,NA,NA,6.2522735384640775,0.02489724099971182,19.065819697604926,0.040420134810909523,0.4561818181818182,0.00222400464488777,0.463375,0.004717835514171251,-0.009082244014067925,NA
PCA,500,200,3,0.8,2,0.1,NA,NA,1.1108675051731098,0.03245533690549505,18.997981166815883,0.029349765602992628,0.4516363636363636,0.002999015973995242,0.43575,0.00595219047314276,-0.042693745908544634,NA
PCA,500,200,3,0.8,2,1,NA,NA,2.1074395290453314,0.029422074607905798,19.000740674083872,0.028070122130770644,0.4576818181818182,0.002678829188699742,0.45325,0.006303950818206574,-0.052844795646081515,NA
PCA,500,200,3,0.8,2,5,NA,NA,6.223765137788246,0.04042496133624468,19.00167477087929,0.03427097944214038,0.4580909090909091,0.0025812484672841237,0.465875,0.006978488265332812,-0.02361908085427877,NA
PCA,500,200,5,0.2,0,0.1,NA,NA,1.2182037007748097,0.011303341454625233,13.585178848865082,0.04036832830244562,0.1875625,0.008937714069078975,0.665235294117647,0.0044013001141395645,0.029512225433213635,NA
PCA,500,200,5,0.2,0,1,NA,NA,2.1156461388026555,0.010471285023880537,17.900005091138986,0.13925894564581973,0.373625,0.008912557066823626,0.6653235294117648,0.004627782668981492,0.036862096639251433,NA
PCA,500,200,5,0.2,0,5,NA,NA,6.247861756586674,0.016540104441307345,24.04217236605173,0.08444672320933502,0.447375,0.009513584540872411,0.6420294117647058,0.004503074689686997,0.018270736348586718,NA
PCA,500,200,5,0.2,1,0.1,NA,NA,0.4858859414285024,0.005893971528894176,11.620126672453061,0.033034644242325946,0.0521875,0.002447226798868883,0.5839705882352941,0.00111582115335206,-0.014563453852989017,NA
PCA,500,200,5,0.2,1,1,NA,NA,1.3945130711705718,0.006678626662845224,14.653232657993778,0.03860347069168864,0.286625,0.003461523198989551,0.5933529411764706,0.001521472606632653,-0.023637925268504008,NA
PCA,500,200,5,0.2,1,5,NA,NA,5.496199772030775,0.01678043686146782,18.00020770993809,0.07712155749553391,0.369875,0.004250937771689385,0.5508823529411765,0.00204246631978767,0.010521133689189548,NA
PCA,500,200,5,0.2,2,0.1,NA,NA,0.30243316324290437,0.003037169683808351,11.521950842157239,0.03735419129766477,0.2533125,0.0041336585842104,0.5956470588235294,0.001249221210682074,0.030463758337553475,NA
PCA,500,200,5,0.2,2,1,NA,NA,1.2147478696716159,0.0036651154591710628,13.116706734259349,0.03799078947250974,0.3335,0.004625689413592358,0.5758823529411765,0.0018879531040891574,0.05647941919380096,NA
PCA,500,200,5,0.2,2,5,NA,NA,5.349336322638607,0.017941707470057508,15.48840498332626,0.053742710619352235,0.4061875,0.004902176018809172,0.5443823529411764,0.0020655395518555547,-0.05043835476399873,NA
PCA,500,200,5,0.5,0,0.1,NA,NA,1.3757837524011844,0.03238811030820188,48.33939772969455,0.0672461409155174,0.454775,0.007353907922641803,0.5427,0.02998714350367844,0.02377485304310281,NA
PCA,500,200,5,0.5,0,1,NA,NA,2.287057691771119,0.035962293368094624,48.43391248564306,0.06950694095505436,0.46495,0.006848949718380035,0.5786,0.028343389971950086,0.008440536282787093,NA
PCA,500,200,5,0.5,0,5,NA,NA,6.505985460315084,0.0446919232319438,48.85421330089396,0.07286599115590744,0.44795,0.007784056179926047,0.5208,0.02860225479908597,0.019991130540988875,NA
PCA,500,200,5,0.5,1,0.1,NA,NA,0.920155463219463,0.019891451788709952,36.18933462296631,0.05031814347865293,0.403525,0.0026170774516156574,0.3337,0.00659747941973884,-0.006337222101724323,NA
PCA,500,200,5,0.5,1,1,NA,NA,1.8097486728207748,0.026211873288257886,36.40405909274543,0.06047964770816081,0.397375,0.0025836144788861605,0.3138,0.0081910354183393555,-0.007792490326438928,NA
PCA,500,200,5,0.5,1,5,NA,NA,6.013220919319913,0.03177117653931238,36.809399717701616,0.06480088880228053,0.40475,0.0032332772279303644,0.3466,0.009783826720977966,0.031983387265642434,NA
PCA,500,200,5,0.5,2,0.1,NA,NA,0.7642518470269076,0.025764126825076557,30.185739512937335,0.05253012918554318,0.3988,0.002666630526965995,0.3138,0.009654817978816671,0.013003405233359577,NA
PCA,500,200,5,0.5,2,1,NA,NA,1.681674708927206,0.031586005085965145,30.402955176631554,0.048619207097587186,0.397225,0.0028397438983407053,0.3133,0.009085321195449822,-0.0414144554357572,NA
PCA,500,200,5,0.5,2,5,NA,NA,5.8124680070009065,0.02522826663636869,31.240865188881745,0.058781869246548366,0.4048,0.0028054156809387697,0.33949999999999997,0.00870051605319114,0.008376541711313447,NA
PCA,500,200,5,0.8,0,0.1,NA,NA,1.3951129848580193,0.0278988427017292,19.948488775568624,0.02979384656738911,0.4441428571428571,0.001747266695227966,0.51375,0.005,-0.02312018691727527,NA
PCA,500,200,5,0.8,0,1,NA,NA,2.3982703060145294,0.03538522817390547,19.972043940900043,0.032289499562890275,0.4475238095238095,0.0019420070931428662,0.513375,0.004734702811611907,0.010972123607353874,NA
PCA,500,200,5,0.8,0,5,NA,NA,6.57250851813099,0.028642667792889192,19.96907409556123,0.03535653052887698,0.44433333333333336,0.0017261896384167387,0.513375,0.004403189069253311,0.017077928463827937,NA
PCA,500,200,5,0.8,1,0.1,NA,NA,1.4078586684987806,0.027407277782851524,19.875390656367795,0.03180195865083921,0.44616666666666666,0.0014967107255491625,0.513375,0.004761566208203141,0.006335155853029846,NA
PCA,500,200,5,0.8,1,1,NA,NA,2.342707845192197,0.0338043747260469,19.904764836466153,0.029603513600230846,0.44385714285714284,0.0019088149298916726,0.511,0.004515986343320939,0.024633251047959423,NA
PCA,500,200,5,0.8,1,5,NA,NA,6.499205906350289,0.03495073104946228,19.93014990314986,0.032653513780146956,0.4443809523809524,0.0019402786868790737,0.50375,0.004278267339539621,-0.045073313610945284,NA
PCA,500,200,5,0.8,2,0.1,NA,NA,1.3998433185534966,0.03363489650267849,19.902555355645383,0.03198428876322965,0.44592857142857145,0.0018129889843397334,0.5065,0.004955027337802219,0.03259282117852374,NA
PCA,500,200,5,0.8,2,1,NA,NA,2.3716406952351257,0.030642760421885747,19.886755167491668,0.03414213641294515,0.445547619047619,0.0016537084760678885,0.503375,0.004479296193349476,-0.006761812779108448,NA
PCA,500,200,5,0.8,2,5,NA,NA,6.544947329236986,0.03718008599610854,19.906240593943455,0.03273294588642499,0.44535714285714284,0.0021138436444138506,0.512375,0.004786547102376128,-0.024544332020630857,NA
Regularized EFA,100,50,3,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,3,0.8,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,50,5,0.8,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,3,0.8,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,100,5,0.8,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,3,0.8,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.2,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,2,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,2,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.5,2,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,0,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,0,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,0,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,1,0.1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,1,1,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regularized EFA,100,200,5,0.8,1,5,varimax,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
